TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1597551262291	34.873512	-18.228252	0.136802	0.718081	0.003536	-0.002568	0.695946	-1.000000	0.000000	0.000000	-1	0	2216.383789	17.429766	img__0_1597551262290167100.jpg
1597551262530	34.927242	-16.511055	0.136902	0.718108	0.003587	-0.003017	0.695916	-1.000000	0.000000	0.000000	-1	0	2245.366943	16.693214	img__0_1597551262529933500.jpg
1597551262784	34.983711	-14.867671	0.136973	0.719481	0.003890	-0.003084	0.694495	-1.000000	-0.500000	0.000000	-1	0	2274.164307	15.951797	img__0_1597551262782255300.jpg
1597551263035	35.066498	-13.299868	0.137020	0.727280	0.005164	-0.002160	0.686318	-1.000000	-0.500000	0.000000	-1	0	2310.245361	15.202455	img__0_1597551263033889600.jpg
1597551263292	35.196323	-11.810176	0.137023	0.741867	0.007185	-0.000470	0.670508	-1.000000	-0.500000	0.000000	-1	0	2356.950928	14.465605	img__0_1597551263291357800.jpg
1597551263545	35.383350	-10.389633	0.136681	0.758907	0.008686	0.002252	0.651137	-1.000000	-0.500000	0.000000	-1	0	2384.000244	14.239084	img__0_1597551263544052200.jpg
1597551263793	35.637585	-9.015249	0.136761	0.776747	0.011022	0.003401	0.629707	-1.000000	-0.500000	0.000000	-1	0	2369.657227	13.569432	img__0_1597551263792425400.jpg
1597551264036	35.944683	-7.720576	0.136822	0.791491	0.012558	0.003994	0.611039	-1.000000	-0.500000	0.000000	-1	0	2457.039551	12.899329	img__0_1597551264035496400.jpg
1597551264280	36.297836	-6.507466	0.136891	0.804579	0.013369	0.003968	0.593681	-1.000000	-0.500000	0.000000	-1	0	2537.544434	12.239068	img__0_1597551264278574700.jpg
1597551264516	36.687489	-5.375718	0.136916	0.816758	0.013419	0.003587	0.576813	-1.000000	-0.500000	0.000000	-1	0	2613.926025	11.545927	img__0_1597551264514745300.jpg
1597551264727	37.105450	-4.328442	0.137021	0.828692	0.013315	0.002702	0.559540	0.000000	-0.500000	0.000000	0	0	2728.617432	11.165092	img__0_1597551264725949800.jpg
1597551264963	37.579853	-3.319858	0.136308	0.844514	0.012167	0.004597	0.535376	0.000000	-0.500000	0.000000	0	0	2635.303955	11.012014	img__0_1597551264962683800.jpg
1597551265186	38.108101	-2.352314	0.136322	0.860675	0.012612	0.004245	0.508982	0.000000	-0.500000	0.000000	0	0	2545.180420	11.104221	img__0_1597551265184950100.jpg
1597551265403	38.696789	-1.416978	0.135815	0.876538	0.012177	0.005657	0.481146	0.000000	-0.500000	0.000000	0	0	2458.138916	10.902485	img__0_1597551265402512800.jpg
1597551265616	39.334480	-0.530884	0.136064	0.891044	0.013028	0.004578	0.453706	1.000000	-0.500000	0.000000	0	0	2374.073975	11.018469	img__0_1597551265614789400.jpg
1597551265837	40.030155	0.316030	0.135610	0.905173	0.012734	0.005775	0.424814	1.000000	-0.500000	0.000000	0	0	2292.884033	10.812637	img__0_1597551265836098300.jpg
1597551266056	40.767864	1.107178	0.135959	0.917889	0.013524	0.004266	0.396584	1.000000	-0.500000	0.000000	1	0	2546.704834	10.740538	img__0_1597551266054357100.jpg
1597551266266	41.539715	1.836162	0.135819	0.929994	0.013517	0.004337	0.367300	1.000000	-0.500000	0.000000	1	0	3089.717041	10.395947	img__0_1597551266265077600.jpg
1597551266464	42.337330	2.493677	0.136036	0.941161	0.014031	0.003192	0.337652	1.000000	-0.500000	0.000000	1	0	3579.250244	10.307780	img__0_1597551266463725700.jpg
1597551266684	43.169563	3.090122	0.135781	0.951786	0.013868	0.003636	0.306428	1.000000	-0.500000	0.000000	1	0	4022.716553	10.108221	img__0_1597551266683484000.jpg
1597551266899	44.027458	3.621865	0.135957	0.961099	0.014093	0.002542	0.275832	1.000000	-0.500000	0.000000	1	0	4443.396484	10.129188	img__0_1597551266897832800.jpg
1597551267110	44.917660	4.095034	0.135666	0.969745	0.013773	0.003074	0.243710	1.000000	-0.500000	0.000000	1	0	4844.399414	9.980919	img__0_1597551267108570900.jpg
1597551267319	45.828758	4.504668	0.135858	0.976993	0.013881	0.001913	0.212810	1.000000	-0.500000	0.000000	1	0	5214.601074	10.074542	img__0_1597551267318537300.jpg
1597551267539	46.770699	4.855478	0.135536	0.983555	0.013613	0.002576	0.180078	1.000000	-0.500000	0.000000	1	0	5564.426270	9.997420	img__0_1597551267537557500.jpg
1597551267759	47.732075	5.143320	0.135724	0.988844	0.013723	0.001451	0.148315	1.000000	-0.500000	0.000000	1	0	5876.172363	10.178581	img__0_1597551267758404400.jpg
1597551267976	48.721840	5.370576	0.135479	0.993247	0.013614	0.001865	0.115199	1.000000	-0.500000	0.000000	0	0	5865.282715	10.083893	img__0_1597551267975235000.jpg
1597551268173	49.715923	5.531631	0.135712	0.996445	0.013724	0.000585	0.083120	1.000000	-0.500000	0.000000	2	0	5259.518066	10.127525	img__0_1597551268171467000.jpg
1597551268379	50.730042	5.627568	0.135320	0.998666	0.013737	0.001527	0.049751	1.000000	-0.500000	0.000000	2	0	5285.562500	10.308561	img__0_1597551268377392100.jpg
1597551268595	51.773182	5.658975	0.135405	0.999761	0.013817	0.000789	0.016948	1.000000	-0.500000	0.000000	2	0	5271.253418	10.726503	img__0_1597551268593661200.jpg
1597551268795	52.854744	5.637363	0.135043	0.999859	0.012952	0.001775	-0.010576	1.000000	0.000000	0.000000	2	0	5268.526855	10.966483	img__0_1597551268794249500.jpg
1597551269013	53.964413	5.607031	0.135215	0.999794	0.009873	0.001170	-0.017668	1.000000	0.000000	0.000000	2	0	5252.541504	11.402712	img__0_1597551269012067400.jpg
1597551269230	55.112976	5.567832	0.134891	0.999801	0.006911	0.002330	-0.018565	1.000000	0.000000	0.000000	2	0	5252.850586	11.629069	img__0_1597551269229017800.jpg
1597551269434	56.288254	5.524434	0.135119	0.999816	0.004438	0.001612	-0.018610	1.000000	-0.500000	0.000000	2	0	5251.835449	12.048032	img__0_1597551269432824000.jpg
1597551269641	57.499416	5.463096	0.134862	0.999686	0.003661	0.002468	-0.024646	1.000000	0.000000	0.000000	2	0	5271.206055	12.260077	img__0_1597551269640260800.jpg
1597551269858	58.735615	5.390918	0.135089	0.999549	0.002864	0.001732	-0.029827	1.000000	0.000000	0.000000	2	0	5283.297852	12.656555	img__0_1597551269857303300.jpg
1597551270063	60.007362	5.315088	0.134866	0.999522	0.002112	0.002521	-0.030736	1.000000	0.000000	0.000000	0	0	5425.964355	12.878529	img__0_1597551270061642700.jpg
1597551270239	61.292500	5.236377	0.135210	0.999521	0.001446	0.001354	-0.030876	1.000000	0.000000	0.000000	0	0	5240.403809	12.900474	img__0_1597551270237371500.jpg
1597551270447	62.578030	5.156933	0.135278	0.999521	0.000940	0.001118	-0.030901	1.000000	0.000000	0.000000	3	0	4680.375000	12.925598	img__0_1597551270446669000.jpg
1597551270645	63.881561	5.076172	0.135253	0.999522	0.000590	0.001237	-0.030896	1.000000	0.000000	0.000000	3	0	4559.528320	13.324195	img__0_1597551270644700000.jpg
1597551270860	65.220612	4.993213	0.135004	0.999521	0.000386	0.002112	-0.030882	1.000000	0.000000	0.000000	3	0	4464.204590	13.565809	img__0_1597551270858625900.jpg
1597551271060	66.586403	4.908633	0.135142	0.999522	0.000233	0.001659	-0.030872	1.000000	0.000000	0.000000	3	0	4380.393066	13.932937	img__0_1597551271059516900.jpg
1597551271236	67.985458	4.822051	0.134956	0.999521	0.000174	0.002298	-0.030859	1.000000	0.000000	0.000000	3	0	4318.956055	14.161678	img__0_1597551271235675700.jpg
1597551271444	69.409576	4.733965	0.135102	0.999522	0.000116	0.001806	-0.030848	1.000000	0.000000	0.000000	3	0	4267.276855	14.496179	img__0_1597551271442627000.jpg
1597551271645	70.864311	4.644053	0.134965	0.999522	0.000109	0.002271	-0.030835	1.000000	0.000000	0.000000	3	0	4233.359375	14.715642	img__0_1597551271644182600.jpg
1597551271845	72.342842	4.552724	0.135097	0.999523	0.000085	0.001823	-0.030823	1.000000	0.000000	0.000000	3	0	4207.373047	15.022053	img__0_1597551271844708800.jpg
1597551272033	73.849693	4.459682	0.134994	0.999523	0.000092	0.002173	-0.030809	1.000000	0.000000	0.000000	3	0	4194.934570	15.235492	img__0_1597551272032422800.jpg
1597551272233	75.379402	4.365278	0.135104	0.999524	0.000079	0.001797	-0.030797	1.000000	0.000000	0.000000	3	0	4188.538574	15.518336	img__0_1597551272232661000.jpg
1597551272435	76.935577	4.269287	0.135026	0.999524	0.000086	0.002059	-0.030784	1.000000	0.000000	0.000000	3	0	4192.138184	15.728603	img__0_1597551272434244700.jpg
1597551272633	78.513947	4.171958	0.135113	0.999525	0.000077	0.001763	-0.030772	1.000000	0.500000	0.000000	3	0	4201.208984	15.990223	img__0_1597551272632511600.jpg
1597551272832	80.117371	4.089375	0.135071	0.999695	-0.000940	0.001934	-0.024585	1.000000	0.000000	0.000000	3	0	4223.496582	16.187977	img__0_1597551272831325400.jpg
1597551273020	81.742760	4.019937	0.135127	0.999829	-0.001589	0.001755	-0.018363	1.000000	0.000000	0.000000	3	0	4241.135742	16.433897	img__0_1597551273019428300.jpg
1597551273228	83.392105	3.956216	0.135093	0.999856	-0.001761	0.001876	-0.016771	1.000000	0.000000	0.000000	3	0	4263.131836	16.645985	img__0_1597551273227252300.jpg
1597551273429	85.063354	3.897305	0.135130	0.999862	-0.001611	0.001743	-0.016432	1.000000	0.000000	0.000000	3	0	4287.664063	16.879534	img__0_1597551273428407900.jpg
1597551273619	86.757462	3.840185	0.135109	0.999863	-0.001243	0.001806	-0.016388	1.000000	0.000000	0.000000	3	0	4315.633301	17.091322	img__0_1597551273617848300.jpg
1597551273811	88.473068	3.783418	0.135132	0.999864	-0.000846	0.001714	-0.016392	1.000000	0.000000	0.000000	3	0	4345.458496	17.315550	img__0_1597551273809947400.jpg
1597551273991	90.210747	3.726333	0.135121	0.999864	-0.000517	0.001744	-0.016394	1.000000	0.000000	0.000000	3	0	4377.598145	17.526808	img__0_1597551273990643500.jpg
1597551274199	91.969604	3.675483	0.135141	0.999905	-0.000762	0.001675	-0.013686	1.000000	0.000000	0.000000	3	0	4415.146973	17.737926	img__0_1597551274198435100.jpg
1597551274388	93.749878	3.630693	0.135135	0.999939	-0.000893	0.001699	-0.010890	1.000000	0.000000	0.000000	3	0	4449.539551	17.948631	img__0_1597551274386791600.jpg
1597551274586	95.551308	3.591260	0.135144	0.999954	-0.001074	0.001669	-0.009361	1.000000	0.500000	0.000000	3	0	4488.954102	18.154270	img__0_1597551274585194100.jpg
1597551274760	97.372536	3.582163	0.135164	0.999994	-0.002626	0.001588	0.001305	1.000000	0.000000	0.000000	3	0	4536.846680	18.341179	img__0_1597551274759053200.jpg
1597551274947	99.213432	3.602700	0.135160	0.999909	-0.003834	0.001571	0.012836	1.000000	0.500000	0.000000	3	0	4576.126465	18.541325	img__0_1597551274946249100.jpg
1597551275145	101.071953	3.666792	0.135179	0.999630	-0.005741	0.001399	0.026552	1.000000	0.500000	0.000000	3	0	4633.711426	18.701691	img__0_1597551275144385000.jpg
1597551275346	102.940445	3.807285	0.135209	0.998588	-0.008945	0.000974	0.052351	1.000000	0.500000	0.000000	3	0	4700.400879	18.824062	img__0_1597551275345224400.jpg
1597551275548	104.811325	4.042178	0.135229	0.996192	-0.012624	0.000295	0.086263	1.000000	0.500000	0.000000	3	0	4765.392090	18.924877	img__0_1597551275547337100.jpg
1597551275746	106.675186	4.385190	0.135247	0.992244	-0.016293	-0.000674	0.123228	1.000000	0.500000	0.000000	3	0	4832.346680	18.997271	img__0_1597551275745282200.jpg
1597551275946	108.520668	4.846572	0.135269	0.986748	-0.019615	-0.001889	0.161059	1.000000	0.500000	0.000000	0	0	5009.623535	19.047173	img__0_1597551275945558900.jpg
1597551276148	110.330193	5.429922	0.135396	0.979774	-0.022307	-0.003628	0.198828	1.000000	0.500000	0.000000	0	0	4838.301758	18.889299	img__0_1597551276147449300.jpg
1597551276350	112.078575	6.132324	0.135523	0.971095	-0.024373	-0.005484	0.237382	1.000000	0.500000	0.000000	4	0	4224.134277	18.776552	img__0_1597551276348919200.jpg
1597551276544	113.768867	6.960351	0.135435	0.960925	-0.026061	-0.006639	0.275500	1.000000	0.000000	0.000000	4	0	4138.314453	18.831512	img__0_1597551276543263400.jpg
1597551276724	115.406853	7.905283	0.135384	0.951492	-0.026465	-0.007405	0.306445	1.000000	0.500000	0.000000	4	0	4051.226807	18.938992	img__0_1597551276723289900.jpg
1597551276927	116.982651	8.964229	0.135365	0.942350	-0.026568	-0.008244	0.333470	1.000000	0.500000	0.000000	4	0	3999.664795	19.006487	img__0_1597551276925958700.jpg
1597551277122	118.484825	10.133799	0.135368	0.931355	-0.026445	-0.009141	0.363036	1.000000	0.500000	0.000000	4	0	3954.246582	19.071995	img__0_1597551277121388900.jpg
1597551277321	119.908760	11.406621	0.135367	0.918474	-0.026035	-0.010007	0.394497	1.000000	0.500000	0.000000	4	0	3913.053223	19.132145	img__0_1597551277320226500.jpg
1597551277512	121.253609	12.774560	0.135351	0.905132	-0.025222	-0.010500	0.424253	1.000000	0.000000	0.000000	4	0	3842.725342	19.265732	img__0_1597551277511452900.jpg
1597551277700	122.539169	14.219257	0.135310	0.896793	-0.023325	-0.010028	0.441722	1.000000	0.500000	0.000000	4	0	3787.453857	19.412344	img__0_1597551277699433700.jpg
1597551277900	123.750320	15.741426	0.135308	0.887975	-0.021955	-0.009954	0.459259	1.000000	0.500000	0.000000	4	0	3764.271240	19.515467	img__0_1597551277899742400.jpg
1597551278095	124.877007	17.337412	0.135325	0.874679	-0.021090	-0.010362	0.484133	1.000000	0.500000	0.000000	4	0	3748.773926	19.599440	img__0_1597551278094759000.jpg
1597551278285	125.912186	19.001446	0.135390	0.857700	-0.020549	-0.011271	0.513616	1.000000	0.500000	0.000000	0	0	3797.110107	19.543133	img__0_1597551278283932400.jpg
1597551278475	126.837067	20.716719	0.135509	0.837718	-0.020408	-0.012761	0.545572	1.000000	0.500000	0.000000	3	0	3444.509033	19.380682	img__0_1597551278474344100.jpg
1597551278672	127.639839	22.478271	0.135546	0.815307	-0.020792	-0.014371	0.578478	1.000000	0.500000	0.000000	3	0	3709.070801	19.283535	img__0_1597551278670856000.jpg
1597551278871	128.312988	24.284716	0.135547	0.791259	-0.021362	-0.016076	0.610897	1.000000	0.500000	0.000000	3	0	3930.724854	19.197794	img__0_1597551278869355400.jpg
1597551279063	128.851242	26.128925	0.135534	0.766451	-0.021769	-0.017655	0.641691	1.000000	0.000000	0.000000	3	0	4110.999512	19.163460	img__0_1597551279061898300.jpg
1597551279266	129.274963	28.005009	0.135493	0.748182	-0.021143	-0.017837	0.662916	1.000000	0.500000	0.000000	3	0	4254.080566	19.222433	img__0_1597551279264840300.jpg
1597551279462	129.581650	29.907255	0.135459	0.733973	-0.020419	-0.017864	0.678636	1.000000	0.000000	0.000000	3	0	4387.631836	19.292660	img__0_1597551279460797600.jpg
1597551279661	129.791595	31.831757	0.135431	0.723514	-0.018778	-0.016582	0.689855	1.000000	0.500000	0.000000	3	0	4482.592773	19.438427	img__0_1597551279660339500.jpg
1597551279838	129.922775	33.776085	0.135382	0.715824	-0.016687	-0.014839	0.697923	1.000000	0.500000	0.000000	3	0	4581.195313	19.566450	img__0_1597551279836878700.jpg
1597551280036	129.964462	35.734707	0.135366	0.701410	-0.015116	-0.013960	0.712461	1.000000	0.500000	0.000000	3	0	4679.824219	19.661703	img__0_1597551280035066200.jpg
1597551280231	129.905731	37.701866	0.135355	0.678909	-0.014372	-0.014108	0.733946	1.000000	0.500000	0.000000	3	0	4768.505859	19.745295	img__0_1597551280230459200.jpg
1597551280430	129.736267	39.670868	0.135345	0.651814	-0.014338	-0.015166	0.758092	1.000000	0.500000	0.000000	3	0	4852.886719	19.804047	img__0_1597551280429336400.jpg
1597551280631	129.452225	41.635254	0.135329	0.624724	-0.014521	-0.016345	0.780539	1.000000	0.500000	0.000000	0	0	4949.592285	19.841143	img__0_1597551280630237600.jpg
1597551280822	129.059204	43.576378	0.135464	0.601272	-0.014193	-0.017848	0.798719	1.000000	0.500000	0.000000	0	0	4780.323242	19.694496	img__0_1597551280821068500.jpg
1597551281017	128.543427	45.475224	0.135479	0.573731	-0.014412	-0.019580	0.818683	1.000000	0.500000	0.000000	4	0	4210.334473	19.680563	img__0_1597551281016423400.jpg
1597551281215	127.901100	47.339413	0.135435	0.543706	-0.014579	-0.021109	0.838883	1.000000	0.500000	0.000000	4	0	4147.591309	19.731981	img__0_1597551281214360100.jpg
1597551281413	127.131599	49.160244	0.135404	0.512413	-0.014508	-0.022573	0.858320	1.000000	0.500000	0.000000	4	0	4100.172363	19.766483	img__0_1597551281412524400.jpg
1597551281615	126.236023	50.926327	0.135390	0.480262	-0.014216	-0.023969	0.876682	1.000000	0.000000	0.000000	4	0	4057.842041	19.803101	img__0_1597551281613905100.jpg
1597551281799	125.227798	52.640194	0.135362	0.453603	-0.013595	-0.024071	0.890775	1.000000	0.500000	0.000000	4	0	3985.400635	19.930471	img__0_1597551281797880600.jpg
1597551282001	124.119820	54.305672	0.135326	0.436309	-0.012731	-0.023389	0.899403	1.000000	0.500000	0.000000	4	0	3941.791260	20.047964	img__0_1597551282000328400.jpg
1597551282197	122.909859	55.908398	0.135337	0.416072	-0.011847	-0.023095	0.908961	1.000000	0.500000	0.000000	4	0	3920.820557	20.126024	img__0_1597551282196136600.jpg
1597551282379	121.602348	57.441238	0.135349	0.388717	-0.010916	-0.023040	0.921004	1.000000	0.500000	0.000000	4	0	3901.567139	20.193306	img__0_1597551282378356100.jpg
1597551282577	120.200455	58.897293	0.135351	0.356624	-0.010047	-0.023343	0.933902	1.000000	0.500000	0.000000	4	0	3887.031006	20.240686	img__0_1597551282576476000.jpg
1597551282765	118.705704	60.265049	0.135353	0.321767	-0.009305	-0.024170	0.946464	1.000000	0.500000	0.000000	4	0	3879.950684	20.264053	img__0_1597551282763710200.jpg
1597551282965	117.121544	61.532452	0.135360	0.285412	-0.008614	-0.025394	0.958030	1.000000	0.500000	0.000000	4	0	3879.823242	20.265928	img__0_1597551282963856800.jpg
1597551283161	115.453522	62.688496	0.135370	0.248332	-0.007884	-0.026793	0.968272	1.000000	0.500000	0.000000	4	0	3884.867188	20.251406	img__0_1597551283160602400.jpg
1597551283342	113.708992	63.723602	0.135382	0.210995	-0.007063	-0.028177	0.977055	1.000000	0.500000	0.000000	4	0	3893.096924	20.225948	img__0_1597551283341421200.jpg
1597551283542	111.896500	64.629784	0.135395	0.173669	-0.006138	-0.029420	0.984345	1.000000	0.500000	0.000000	4	0	3902.768799	20.194363	img__0_1597551283540821100.jpg
1597551283744	110.025528	65.400635	0.135405	0.136492	-0.005119	-0.030454	0.990160	1.000000	0.500000	0.000000	4	0	3912.533447	20.160414	img__0_1597551283743015600.jpg
1597551283939	108.106094	66.031151	0.135414	0.099514	-0.004027	-0.031255	0.994537	1.000000	0.500000	0.000000	4	0	3921.442383	20.126770	img__0_1597551283938419300.jpg
1597551284139	106.148598	66.517731	0.135419	0.062737	-0.002885	-0.031828	0.997518	1.000000	0.500000	0.000000	4	0	3928.914063	20.095131	img__0_1597551284137937700.jpg
1597551284330	104.163666	66.857948	0.135423	0.026140	-0.001715	-0.032194	0.999138	1.000000	0.500000	0.000000	4	0	3934.659668	20.066370	img__0_1597551284329191200.jpg
1597551284527	102.161972	67.050407	0.135425	0.010311	0.000532	0.032382	-0.999422	1.000000	0.000000	0.000000	4	0	3933.953613	20.055183	img__0_1597551284525867400.jpg
1597551284729	100.148514	67.109131	0.135403	0.040478	-0.000195	0.031416	-0.998686	1.000000	0.000000	0.000000	4	0	3893.865479	20.155746	img__0_1597551284728105400.jpg
1597551284922	98.123589	67.058105	0.135355	0.056090	-0.000408	0.029103	-0.998001	1.000000	0.000000	0.000000	4	0	3850.656494	20.313105	img__0_1597551284921360400.jpg
1597551285124	96.089081	66.914268	0.135324	0.062587	-0.000287	0.025800	-0.997706	1.000000	0.500000	0.000000	4	0	3809.796631	20.491137	img__0_1597551285123189000.jpg
1597551285320	94.046402	66.694283	0.135297	0.069723	-0.000234	0.022112	-0.997321	1.000000	0.500000	0.000000	4	0	3789.925049	20.638180	img__0_1597551285318305500.jpg
1597551285518	92.002159	66.392052	0.135296	0.088878	-0.000566	0.019640	-0.995849	1.000000	0.000000	0.000000	4	0	3782.794189	20.756435	img__0_1597551285517506000.jpg
1597551285724	89.955605	66.015373	0.135283	0.110553	-0.000663	0.017539	-0.993715	1.000000	0.000000	0.000000	4	0	3748.879883	20.922358	img__0_1597551285723103700.jpg
1597551285929	87.903824	65.588165	0.135336	0.119919	-0.000765	0.015127	-0.992668	1.000000	0.000000	0.000000	0	0	3797.212646	20.954241	img__0_1597551285928421300.jpg
1597551286115	85.862930	65.119194	0.135426	0.123773	-0.000871	0.012787	-0.992228	1.000000	-0.500000	0.000000	3	0	3459.072754	20.920527	img__0_1597551286114304200.jpg
1597551286321	83.825661	64.639900	0.135468	0.118883	-0.000515	0.009132	-0.992866	1.000000	0.000000	0.000000	3	0	3752.899414	20.954065	img__0_1597551286318897100.jpg
1597551286520	81.782845	64.162849	0.135430	0.112028	-0.000001	0.005605	-0.993689	1.000000	-0.500000	0.000000	3	0	3988.741211	21.025005	img__0_1597551286518523800.jpg
1597551286731	79.728012	63.705341	0.135404	0.103439	0.000503	0.001733	-0.994634	1.000000	-0.500000	0.000000	3	0	4193.039551	21.097019	img__0_1597551286729548100.jpg
1597551286945	77.654762	63.306286	0.135375	0.082057	0.000960	-0.003199	-0.996622	1.000000	-0.500000	0.000000	3	0	4377.012207	21.140707	img__0_1597551286944470300.jpg
1597551287130	75.562546	62.995274	0.135332	0.049226	0.001179	-0.008659	-0.998749	1.000000	0.000000	0.000000	3	0	4535.231934	21.175650	img__0_1597551287129935300.jpg
1597551287343	73.452133	62.771172	0.135279	0.019913	0.001211	-0.012614	-0.999721	1.000000	-0.500000	0.000000	3	0	4655.625488	21.265320	img__0_1597551287342673500.jpg
1597551287543	71.325363	62.631969	0.135254	0.000502	0.001022	-0.015373	-0.999881	1.000000	0.000000	0.000000	3	0	4773.428223	21.360220	img__0_1597551287541982600.jpg
1597551287741	69.183716	62.573532	0.135242	0.012485	-0.000944	0.016376	0.999787	1.000000	0.000000	0.000000	3	0	4864.304199	21.506575	img__0_1597551287739846000.jpg
1597551287944	67.026695	62.574413	0.135232	0.017748	-0.000958	0.015522	0.999721	1.000000	-0.500000	0.000000	0	0	5050.281738	21.668194	img__0_1597551287943190600.jpg
1597551288134	64.862053	62.626579	0.135331	0.023172	-0.000580	0.013858	0.999635	1.000000	0.000000	0.000000	0	0	4877.569336	21.632393	img__0_1597551288132446700.jpg
1597551288334	62.701851	62.707264	0.135420	0.026037	-0.000288	0.011192	0.999598	1.000000	0.000000	0.000000	4	0	4286.103516	21.683491	img__0_1597551288333512700.jpg
1597551288525	60.527927	62.807198	0.135291	0.026953	-0.000811	0.008484	0.999600	1.000000	0.000000	0.000000	4	0	4181.841309	21.898813	img__0_1597551288524312400.jpg
1597551288726	58.333694	62.918503	0.135237	0.027065	-0.001077	0.006035	0.999615	1.000000	0.000000	0.000000	4	0	4100.763672	22.103458	img__0_1597551288724833500.jpg
1597551288931	56.119759	63.035683	0.135206	0.026988	-0.001252	0.004029	0.999627	1.000000	0.000000	0.000000	4	0	4039.411865	22.297506	img__0_1597551288929844000.jpg
1597551289123	53.886936	63.155781	0.135195	0.026908	-0.001350	0.002535	0.999634	1.000000	0.000000	0.000000	4	0	3994.525879	22.482788	img__0_1597551289123036900.jpg
1597551289317	51.635944	63.277420	0.135193	0.026861	-0.001398	0.001512	0.999637	1.000000	0.000000	0.000000	4	0	3963.138916	22.660778	img__0_1597551289316124200.jpg
1597551289512	49.367416	63.400036	0.135196	0.026838	-0.001416	0.000861	0.999638	1.000000	0.000000	0.000000	4	0	3942.662842	22.832802	img__0_1597551289510898900.jpg
1597551289695	47.081890	63.523418	0.135202	0.026828	-0.001415	0.000473	0.999639	1.000000	0.000000	0.000000	4	0	3930.921875	22.999958	img__0_1597551289694814800.jpg
1597551289883	44.779804	63.647488	0.135208	0.026822	-0.001404	0.000256	0.999639	1.000000	0.500000	0.000000	4	0	3927.148926	23.161713	img__0_1597551289882148100.jpg
1597551290064	42.461376	63.761288	0.135217	0.022814	-0.001397	-0.000480	0.999739	1.000000	0.000000	0.000000	4	0	3930.611084	23.317911	img__0_1597551290063666900.jpg
1597551290268	40.126850	63.868202	0.135226	0.019760	-0.001382	-0.001003	0.999803	1.000000	0.500000	0.000000	4	0	3939.225830	23.468637	img__0_1597551290266644100.jpg
1597551290442	37.777115	63.941277	0.135249	0.008585	-0.001310	-0.002901	0.999958	1.000000	0.500000	0.000000	4	0	3968.141357	23.581701	img__0_1597551290441157500.jpg
1597551290643	35.416794	63.942760	0.135278	0.017214	0.001061	0.006680	-0.999829	1.000000	0.500000	0.000000	4	0	4009.296143	23.641342	img__0_1597551290641705900.jpg
1597551290841	33.053005	63.844326	0.135292	0.052676	0.000512	0.011515	-0.998545	1.000000	0.500000	0.000000	4	0	4052.330811	23.648161	img__0_1597551290839975700.jpg
1597551291040	30.696167	63.624912	0.135308	0.092060	-0.000455	0.016592	-0.995615	1.000000	0.500000	0.000000	4	0	4099.483887	23.595751	img__0_1597551291039215400.jpg
1597551291234	28.359459	63.269726	0.135331	0.132569	-0.001812	0.021299	-0.990943	1.000000	0.500000	0.000000	4	0	4149.279785	23.495039	img__0_1597551291233111500.jpg
1597551291433	26.053780	62.774490	0.135345	0.170761	-0.003224	0.024943	-0.984991	1.000000	0.500000	0.000000	4	0	4182.225098	23.430204	img__0_1597551291431628300.jpg
1597551291630	23.787458	62.140564	0.135364	0.203083	-0.004663	0.027551	-0.978763	1.000000	0.500000	0.000000	4	0	4225.706055	23.342096	img__0_1597551291629154200.jpg
1597551291832	21.577850	61.360954	0.135402	0.235442	-0.006242	0.029718	-0.971414	1.000000	0.500000	0.000000	4	0	4269.625488	23.239685	img__0_1597551291831487500.jpg
1597551292031	19.434601	60.439804	0.135430	0.268374	-0.007771	0.031119	-0.962781	1.000000	0.500000	0.000000	4	0	4307.029785	23.136892	img__0_1597551292029734700.jpg
1597551292230	17.367235	59.381084	0.135447	0.301491	-0.009232	0.031921	-0.952890	1.000000	0.500000	0.000000	4	0	4338.397461	23.033796	img__0_1597551292229420200.jpg
1597551292435	15.385407	58.189236	0.135455	0.334508	-0.010631	0.032320	-0.941779	1.000000	0.500000	0.000000	4	0	4364.570313	22.931152	img__0_1597551292434192200.jpg
1597551292622	13.498459	56.869724	0.135458	0.367211	-0.011975	0.032440	-0.929495	1.000000	0.500000	0.000000	4	0	4386.250000	22.829996	img__0_1597551292621643400.jpg
1597551292826	11.715227	55.428955	0.135459	0.399445	-0.013264	0.032354	-0.916090	1.000000	0.500000	0.000000	4	0	4403.936523	22.731424	img__0_1597551292824740500.jpg
1597551293028	10.043916	53.874119	0.135457	0.431113	-0.014499	0.032107	-0.901610	1.000000	0.500000	0.000000	4	0	4417.980469	22.636406	img__0_1597551293026839100.jpg
1597551293234	8.492023	52.213154	0.135456	0.462151	-0.015678	0.031724	-0.886095	1.000000	0.500000	0.000000	4	0	4428.645996	22.545664	img__0_1597551293233087800.jpg
1597551293448	7.066304	50.454578	0.135453	0.492534	-0.016800	0.031227	-0.869570	1.000000	0.500000	0.000000	4	0	4436.169434	22.459642	img__0_1597551293446645100.jpg
1597551293653	5.772754	48.607380	0.135451	0.522252	-0.017864	0.030633	-0.852053	1.000000	0.500000	0.000000	4	0	4440.773926	22.378489	img__0_1597551293651728000.jpg
